id,caseNumber,block,iucr,primaryType,description,locationDescription,arrest,domestic,beat,district,ward,communityArea,fbiCode,xCoordinate,yCoordinate,year,updatedOn,latitude,longitude,location,date
10567053,HZ309363,063XX S BISHOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,725,7,16,67,14,1167756,1862606,2016,07/04/2016 03:55:03 PM,41.77853312,-87.660543723,"(41.77853312, -87.660543723)",2016-06-15T21:00:00.000Z
10563210,HZ308128,111XX S DR MARTIN LUTHER KING JR DR,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,531,5,9,49,05,1180891,1831206,2016,07/04/2016 03:55:03 PM,41.692075726,-87.613353288,"(41.692075726, -87.613353288)",2016-06-15T21:00:00.000Z
10572740,HZ320685,074XX S ROCKWELL ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,835,8,18,66,06,1160330,1855251,2016,06/27/2016 03:50:03 PM,41.758506141,-87.68797035,"(41.758506141, -87.68797035)",2016-06-15T21:00:00.000Z
10561006,HZ308111,019XX S KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1022,10,24,29,03,1155337,1890214,2016,06/22/2016 03:52:12 PM,41.854550703,-87.705333178,"(41.854550703, -87.705333178)",2016-06-15T21:25:00.000Z
10570321,HZ318366,002XX N KEYSTONE AVE,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,STREET,true,false,1114,11,28,26,18,1149364,1900767,2016,06/27/2016 03:50:03 PM,41.883627156,-87.726983152,"(41.883627156, -87.726983152)",2016-06-15T22:00:00.000Z
10561040,HZ308173,019XX W MAYPOLE AVE,2015,NARCOTICS,MANU/DELIVER: HALLUCINOGEN,RESIDENCE,true,false,1223,12,27,28,18,1163490,1901044,2016,06/22/2016 03:52:12 PM,41.884101668,-87.675103439,"(41.884101668, -87.675103439)",2016-06-15T22:05:00.000Z
10561223,HZ308143,0000X E ADAMS ST,0820,THEFT,$500 AND UNDER,ALLEY,true,false,112,1,42,32,06,1176613,1899471,2016,06/22/2016 03:52:12 PM,41.87949895,-87.626962303,"(41.87949895, -87.626962303)",2016-06-15T22:30:00.000Z
10561134,HZ308181,024XX W LEXINGTON ST,2026,NARCOTICS,POSS: PCP,APARTMENT,true,false,1135,11,2,28,18,1160164,1896630,2016,06/22/2016 03:52:12 PM,41.872058601,-87.68743886,"(41.872058601, -87.68743886)",2016-06-15T22:30:00.000Z
10561239,HZ308188,053XX W BELMONT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,2514,25,30,19,08A,1140307,1920760,2016,06/22/2016 03:52:12 PM,41.938660999,-87.75975067,"(41.938660999, -87.75975067)",2016-06-15T22:44:00.000Z
10563058,HZ308641,067XX S JEFFERY BLVD,0810,THEFT,OVER $500,RESIDENCE,false,false,331,3,5,43,06,1190707,1860610,2016,07/04/2016 03:55:03 PM,41.772532392,-87.57646936,"(41.772532392, -87.57646936)",2016-06-15T23:00:00.000Z
10562697,HZ309730,048XX N TROY ST,0810,THEFT,OVER $500,STREET,false,false,1713,17,33,14,06,1154501,1932076,2016,06/22/2016 03:52:12 PM,41.969440397,-87.707280129,"(41.969440397, -87.707280129)",2016-06-15T23:00:00.000Z
10561266,HZ308204,010XX N MASSASOIT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1511,15,29,25,11,1137836,1906254,2016,06/22/2016 03:52:12 PM,41.898899892,-87.769183038,"(41.898899892, -87.769183038)",2016-06-15T23:00:00.000Z
10561208,HZ308232,028XX W BARRY AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",true,false,1411,14,33,21,18,1156856,1920476,2016,06/22/2016 03:52:12 PM,41.937561729,-87.698936486,"(41.937561729, -87.698936486)",2016-06-15T23:00:00.000Z
10561897,HZ308158,011XX W TAYLOR ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,false,false,1232,12,25,28,08B,1168819,1895740,2016,07/04/2016 03:55:03 PM,41.869433264,-87.655688627,"(41.869433264, -87.655688627)",2016-06-15T23:15:00.000Z
10561167,HZ308176,052XX S UNIVERSITY AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,233,2,4,41,26,1184693,1870715,2016,06/22/2016 03:52:12 PM,41.800404485,-87.598197981,"(41.800404485, -87.598197981)",2016-06-15T23:18:00.000Z
10562126,HZ308732,043XX W BERWYN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1712,17,39,13,05,1146593,1934991,2016,06/22/2016 03:52:12 PM,41.977594253,-87.736283452,"(41.977594253, -87.736283452)",2016-06-15T23:20:00.000Z
10564733,HZ311813,012XX W LELAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1913,19,46,3,08A,1167324,1931353,2016,06/22/2016 03:52:12 PM,41.967189655,-87.660150847,"(41.967189655, -87.660150847)",2016-06-15T23:30:00.000Z
10561333,HZ308221,049XX S KNOX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),true,false,815,8,23,56,14,1146191,1871534,2016,06/22/2016 03:52:12 PM,41.803468775,-87.739377171,"(41.803468775, -87.739377171)",2016-06-15T23:30:00.000Z
10563195,HZ309980,070XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,735,7,17,67,08B,1165236,1857947,2016,06/22/2016 03:52:12 PM,41.765801935,-87.669913973,"(41.765801935, -87.669913973)",2016-06-15T23:50:00.000Z
10916390,JA229837,055XX W KAMERLING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2532,25,37,25,11,"","",2016,04/19/2017 03:53:51 PM,"","","",2016-06-16T00:00:00.000Z
10569386,HZ317219,018XX W FARRAGUT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,2012,20,40,4,11,1163016,1934892,2016,11/02/2016 03:47:39 PM,41.976992604,-87.67589094,"(41.976992604, -87.67589094)",2016-06-16T00:00:00.000Z
10562650,HZ309700,002XX S FRANKLIN ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,122,1,2,32,06,1174371,1898999,2016,06/22/2016 03:52:12 PM,41.878254093,-87.635208595,"(41.878254093, -87.635208595)",2016-06-16T00:00:00.000Z
10562101,HZ309043,026XX S SENOUR AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,913,9,11,60,26,1170348,1886818,2016,06/22/2016 03:52:12 PM,41.844917311,-87.650335845,"(41.844917311, -87.650335845)",2016-06-16T00:00:00.000Z
10561546,HZ308319,050XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,223,2,3,38,08B,1179754,1871532,2016,06/22/2016 03:52:12 PM,41.802760889,-87.616285646,"(41.802760889, -87.616285646)",2016-06-16T00:00:00.000Z
10561138,HZ308201,072XX S PEORIA ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,733,7,17,68,08A,1171556,1856936,2016,06/22/2016 03:52:12 PM,41.762891526,-87.646778636,"(41.762891526, -87.646778636)",2016-06-16T00:01:00.000Z
10561154,HZ308191,015XX S RIDGEWAY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,1014,10,24,29,04A,1151626,1892250,2016,06/22/2016 03:52:12 PM,41.8602114,-87.718900712,"(41.8602114, -87.718900712)",2016-06-16T00:10:00.000Z
10567824,HZ308214,111XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,false,false,2233,22,34,75,08B,1172967,1831077,2016,07/04/2016 03:55:03 PM,41.69189982,-87.642367883,"(41.69189982, -87.642367883)",2016-06-16T00:15:00.000Z
10561936,HZ308821,014XX W HIGHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2433,24,40,77,14,1165470,1942312,2016,06/22/2016 03:52:12 PM,41.997301259,-87.666654119,"(41.997301259, -87.666654119)",2016-06-16T00:15:00.000Z
10561429,HZ308252,001XX W VAN BUREN ST,0460,BATTERY,SIMPLE,STREET,false,false,122,1,2,32,08B,1175032,1898500,2016,06/22/2016 03:52:12 PM,41.876870027,-87.632796531,"(41.876870027, -87.632796531)",2016-06-16T00:15:00.000Z
10561597,HZ308199,016XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1021,10,24,29,08B,1152642,1891557,2016,06/22/2016 03:52:12 PM,41.858289714,-87.715189527,"(41.858289714, -87.715189527)",2016-06-16T00:20:00.000Z
10561432,HZ308247,119XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,524,5,34,53,08B,1173470,1825723,2016,06/22/2016 03:52:12 PM,41.677196508,-87.640683932,"(41.677196508, -87.640683932)",2016-06-16T00:20:00.000Z
10561592,HZ308205,040XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,10,22,29,14,1149692,1889072,2016,06/22/2016 03:52:12 PM,41.851528338,-87.726082487,"(41.851528338, -87.726082487)",2016-06-16T00:22:00.000Z
10562696,HZ309747,031XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2514,25,30,19,06,1138155,1920284,2016,06/22/2016 03:52:12 PM,41.937394045,-87.767671448,"(41.937394045, -87.767671448)",2016-06-16T00:30:00.000Z
10561637,HZ308484,003XX N CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1123,11,28,27,06,1152330,1901857,2016,06/22/2016 03:52:12 PM,41.886560206,-87.716062887,"(41.886560206, -87.716062887)",2016-06-16T00:30:00.000Z
10561220,HZ308229,066XX N NORTHWEST HWY,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1612,16,41,9,06,1125476,1943477,2016,06/22/2016 03:52:12 PM,42.001258305,-87.813752928,"(42.001258305, -87.813752928)",2016-06-16T00:30:00.000Z
10561352,HZ308251,010XX N PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,true,false,1111,11,37,23,18,1149532,1906598,2016,06/22/2016 03:52:12 PM,41.899624779,-87.726214733,"(41.899624779, -87.726214733)",2016-06-16T00:39:00.000Z
10561818,HZ308257,002XX W 104TH ST,0560,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",false,false,512,5,34,49,08A,1176490,1835977,2016,07/04/2016 03:55:03 PM,41.705267858,-87.629323117,"(41.705267858, -87.629323117)",2016-06-16T00:45:00.000Z
10561193,HZ308226,051XX W NORTH AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,false,true,2533,25,37,25,04B,1141999,1910154,2016,06/22/2016 03:52:12 PM,41.909525798,-87.753795526,"(41.909525798, -87.753795526)",2016-06-16T00:45:00.000Z
10602328,HZ354412,059XX W CHICAGO AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,1511,15,29,25,11,"","",2016,07/19/2016 04:00:08 PM,"","","",2016-06-16T01:00:00.000Z
10586550,HZ337067,021XX N MARMORA AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2515,25,29,19,10,1136722,1913473,2016,07/07/2016 03:49:15 PM,41.918729728,-87.773101599,"(41.918729728, -87.773101599)",2016-06-16T01:00:00.000Z
10564686,HZ311580,004XX W 31ST ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,ATHLETIC CLUB,false,false,914,9,11,60,11,1173964,1884386,2016,06/22/2016 03:52:12 PM,41.838164026,-87.63713806,"(41.838164026, -87.63713806)",2016-06-16T01:00:00.000Z
10563335,HZ310076,039XX W MAYPOLE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1122,11,28,26,06,1150154,1900926,2016,06/22/2016 03:52:12 PM,41.884048115,-87.724078038,"(41.884048115, -87.724078038)",2016-06-16T01:00:00.000Z
10562921,HZ309903,045XX N OAKLEY AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,1911,19,47,4,11,1160214,1930082,2016,06/22/2016 03:52:12 PM,41.963852286,-87.686328717,"(41.963852286, -87.686328717)",2016-06-16T01:00:00.000Z
10561509,HZ308362,051XX W NORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,2533,25,37,25,11,1141947,1910153,2016,06/22/2016 03:52:12 PM,41.909524018,-87.753986578,"(41.909524018, -87.753986578)",2016-06-16T01:00:00.000Z
10561595,HZ308301,081XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,"SCHOOL, PUBLIC, BUILDING",true,false,622,6,21,44,15,1174708,1850883,2016,06/22/2016 03:52:12 PM,41.74621174,-87.635406033,"(41.74621174, -87.635406033)",2016-06-16T01:11:00.000Z
10561549,HZ308380,047XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,STREET,true,true,224,2,3,38,08A,1179656,1873779,2016,06/22/2016 03:52:12 PM,41.808929094,-87.616576329,"(41.808929094, -87.616576329)",2016-06-16T01:15:00.000Z
10561258,HZ308282,0000X S DEARBORN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,112,1,42,32,26,1175945,1900240,2016,06/22/2016 03:52:12 PM,41.881624191,-87.629391908,"(41.881624191, -87.629391908)",2016-06-16T01:15:00.000Z
10561579,HZ308455,017XX W PRYOR AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,2212,22,19,75,08B,1166533,1831078,2016,06/22/2016 03:52:12 PM,41.692041778,-87.665923635,"(41.692041778, -87.665923635)",2016-06-16T01:17:00.000Z
10561796,HZ308312,058XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1511,15,29,25,08B,1137276,1904745,2016,07/04/2016 03:55:03 PM,41.894769094,-87.771276238,"(41.894769094, -87.771276238)",2016-06-16T01:30:00.000Z
10561576,HZ308457,005XX W HARRISON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,true,false,124,1,2,28,08A,1172659,1897574,2016,06/22/2016 03:52:12 PM,41.874381838,-87.641536792,"(41.874381838, -87.641536792)",2016-06-16T01:30:00.000Z
10561559,HZ308315,039XX W NORTH AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,2535,25,30,23,04B,1149676,1910342,2016,06/22/2016 03:52:12 PM,41.909895889,-87.725588389,"(41.909895889, -87.725588389)",2016-06-16T01:30:00.000Z
10562181,HZ309096,037XX W 26TH ST,0860,THEFT,RETAIL THEFT,OTHER,false,false,1031,10,22,30,06,1151692,1886461,2016,06/22/2016 03:52:12 PM,41.844324387,-87.718810515,"(41.844324387, -87.718810515)",2016-06-16T01:37:00.000Z
10561601,HZ308325,023XX W CERMAK RD,0810,THEFT,OVER $500,PAWN SHOP,false,false,1034,10,25,31,06,1161087,1889344,2016,08/26/2016 03:52:51 PM,41.852045995,-87.684252376,"(41.852045995, -87.684252376)",2016-06-16T01:45:00.000Z
10561563,HZ308324,061XX S MAY ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,false,false,712,7,16,68,04A,1169703,1864064,2016,06/22/2016 03:52:12 PM,41.782492024,-87.653363635,"(41.782492024, -87.653363635)",2016-06-16T01:45:00.000Z
10561465,HZ308341,031XX S ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BARBERSHOP,false,false,912,9,11,59,11,1166176,1883920,2016,06/22/2016 03:52:12 PM,41.837054941,-87.665729137,"(41.837054941, -87.665729137)",2016-06-16T01:45:00.000Z
10562297,HZ309407,087XX S CREGIER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,412,4,8,48,26,1189711,1847238,2016,02/06/2017 03:51:51 PM,41.735862433,-87.580549254,"(41.735862433, -87.580549254)",2016-06-16T02:00:00.000Z
10562974,HZ309978,012XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1233,12,25,28,14,1160565,1894479,2016,06/22/2016 03:52:12 PM,41.866147762,-87.68602617,"(41.866147762, -87.68602617)",2016-06-16T02:00:00.000Z
10562954,HZ309975,064XX S YALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,722,7,20,68,14,1175609,1862380,2016,06/22/2016 03:52:12 PM,41.777740745,-87.631760999,"(41.777740745, -87.631760999)",2016-06-16T02:00:00.000Z
10561524,HZ308340,031XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,CONSTRUCTION SITE,false,false,1933,19,32,6,06,1165493,1920923,2016,06/22/2016 03:52:12 PM,41.938608545,-87.667181276,"(41.938608545, -87.667181276)",2016-06-16T02:10:00.000Z
10561502,HZ308358,072XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,334,3,7,43,08B,1194878,1857803,2016,06/22/2016 03:52:12 PM,41.764728045,-87.561272312,"(41.764728045, -87.561272312)",2016-06-16T02:15:00.000Z
10571988,HZ310427,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT VENDING ESTABLISHMENT,false,false,1651,16,41,76,06,1100317,1935229,2016,07/04/2016 03:55:03 PM,41.979006297,-87.906463155,"(41.979006297, -87.906463155)",2016-06-16T02:20:00.000Z
10562356,HZ309490,018XX N MONITOR AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,false,false,2531,25,29,25,10,1137130,1911902,2016,06/22/2016 03:52:12 PM,41.914411398,-87.771640347,"(41.914411398, -87.771640347)",2016-06-16T02:26:00.000Z
10562859,HZ308521,046XX S ELLIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,222,2,4,39,11,1183699,1874469,2016,07/04/2016 03:55:03 PM,41.810729022,-87.601726053,"(41.810729022, -87.601726053)",2016-06-16T02:30:00.000Z
10562173,HZ309247,023XX W JACKSON BLVD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1225,12,2,28,05,1160870,1898642,2016,06/25/2016 03:50:05 PM,41.877565108,-87.68479102,"(41.877565108, -87.68479102)",2016-06-16T02:30:00.000Z
10562292,HZ309404,017XX W TAYLOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1231,12,2,28,14,1165011,1895630,2016,06/22/2016 03:52:12 PM,41.869213054,-87.669671899,"(41.869213054, -87.669671899)",2016-06-16T02:31:00.000Z
10561964,HZ308364,006XX N ASHLAND AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,true,false,1215,12,1,24,04B,1165609,1904565,2016,04/25/2017 03:53:10 PM,41.893718696,-87.667221891,"(41.893718696, -87.667221891)",2016-06-16T02:33:00.000Z
10561920,HZ308442,0000X S MASON AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,1513,15,29,25,03,1136841,1899237,2016,06/22/2016 03:52:12 PM,41.879662229,-87.773005992,"(41.879662229, -87.773005992)",2016-06-16T02:37:00.000Z
10561584,HZ308423,034XX W HURON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1121,11,27,23,26,1153166,1904451,2016,06/22/2016 03:52:12 PM,41.893661858,-87.712923992,"(41.893661858, -87.712923992)",2016-06-16T02:37:00.000Z
10564895,HZ308370,062XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,311,3,20,40,14,1179993,1863671,2016,07/04/2016 03:55:03 PM,41.781184105,-87.615649806,"(41.781184105, -87.615649806)",2016-06-16T02:38:00.000Z
10561644,HZ308518,062XX N MAGNOLIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,true,false,2433,24,48,77,05,1166817,1941645,2016,06/28/2016 03:50:02 PM,41.995442112,-87.661718295,"(41.995442112, -87.661718295)",2016-06-16T02:38:00.000Z
10561630,HZ308410,008XX E 131ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,true,true,533,5,9,54,14,1184168,1818524,2016,06/22/2016 03:52:12 PM,41.657198752,-87.601750041,"(41.657198752, -87.601750041)",2016-06-16T02:44:00.000Z
10561552,HZ308436,013XX S CALIFORNIA BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1023,10,28,29,26,1157904,1893526,2016,06/22/2016 03:52:12 PM,41.863587276,-87.69582092,"(41.863587276, -87.69582092)",2016-06-16T02:44:00.000Z
10561507,HZ308390,082XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,631,6,8,44,06,1183341,1850446,2016,06/22/2016 03:52:12 PM,41.744816062,-87.603786672,"(41.744816062, -87.603786672)",2016-06-16T02:45:00.000Z
10561766,HZ308405,066XX N DAMEN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,true,false,2412,24,50,2,06,1161753,1944078,2016,06/22/2016 03:52:12 PM,42.002225812,-87.680277948,"(42.002225812, -87.680277948)",2016-06-16T02:50:00.000Z
10561431,HZ308395,084XX S MORGAN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,613,6,21,71,06,1171117,1848951,2016,06/22/2016 03:52:12 PM,41.740989245,-87.648620554,"(41.740989245, -87.648620554)",2016-06-16T02:50:00.000Z
10561551,HZ308386,045XX S LAMON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,814,8,23,56,08B,1144457,1874012,2016,06/22/2016 03:52:12 PM,41.8103015,-87.745674553,"(41.8103015, -87.745674553)",2016-06-16T02:55:00.000Z
10564675,HZ311554,060XX W 55TH ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,811,8,23,56,06,1136842,1867478,2016,06/22/2016 03:52:12 PM,41.792510573,-87.773762005,"(41.792510573, -87.773762005)",2016-06-16T02:57:00.000Z
10566133,HZ309558,041XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,213,2,3,38,05,1178727,1877604,2016,07/04/2016 03:55:03 PM,41.819446427,-87.619867204,"(41.819446427, -87.619867204)",2016-06-16T03:00:00.000Z
10562866,HZ308826,064XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PRIVATE, GROUNDS",false,false,2432,24,49,1,14,1167088,1943136,2016,07/04/2016 03:55:03 PM,41.999527609,-87.66067834,"(41.999527609, -87.66067834)",2016-06-16T03:00:00.000Z
10568661,HZ316763,039XX W FOSTER AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,CTA BUS,false,false,1712,17,39,14,26,1148850,1934256,2016,06/23/2016 03:46:04 PM,41.975533897,-87.728002414,"(41.975533897, -87.728002414)",2016-06-16T03:00:00.000Z
10563552,HZ310572,034XX W WALNUT ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1123,11,28,27,26,1153460,1901460,2016,06/22/2016 03:52:12 PM,41.885448417,-87.711923777,"(41.885448417, -87.711923777)",2016-06-16T03:00:00.000Z
10562273,HZ309227,025XX N LONG AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,false,false,2515,25,30,19,15,1139946,1916544,2016,06/22/2016 03:52:12 PM,41.92709848,-87.761180855,"(41.92709848, -87.761180855)",2016-06-16T03:00:00.000Z
10561828,HZ308425,014XX W HUBBARD ST,5011,OTHER OFFENSE,LICENSE VIOLATION,FACTORY/MANUFACTURING BUILDING,true,false,1215,12,27,24,26,1166528,1903194,2016,06/22/2016 03:52:12 PM,41.889936945,-87.663886013,"(41.889936945, -87.663886013)",2016-06-16T03:00:00.000Z
10561721,HZ308489,001XX W JACKSON BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,122,1,2,32,03,1175230,1898963,2016,06/22/2016 03:52:12 PM,41.87813609,-87.632055653,"(41.87813609, -87.632055653)",2016-06-16T03:00:00.000Z
10561653,HZ308430,012XX W 49TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,933,9,16,61,08B,1168878,1871956,2016,06/22/2016 03:52:12 PM,41.804166446,-87.656160405,"(41.804166446, -87.656160405)",2016-06-16T03:00:00.000Z
10561593,HZ308397,026XX W 60TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,825,8,15,66,08A,1159959,1864777,2016,06/22/2016 03:52:12 PM,41.784654487,-87.689068516,"(41.784654487, -87.689068516)",2016-06-16T03:00:00.000Z
10561585,HZ308420,033XX W HARRISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1134,11,24,27,18,1153993,1897159,2016,06/22/2016 03:52:12 PM,41.873635421,-87.710081187,"(41.873635421, -87.710081187)",2016-06-16T03:00:00.000Z
10564768,HZ311884,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,false,false,1651,16,41,76,06,1100658,1934241,2016,06/22/2016 03:52:12 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)",2016-06-16T03:15:00.000Z
10575639,HZ324161,040XX N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA BUS,false,false,1915,19,46,3,11,1168883,1926821,2016,06/30/2016 03:48:43 PM,41.954719937,-87.654550627,"(41.954719937, -87.654550627)",2016-06-16T03:22:00.000Z
10561740,HZ308432,013XX W GLENLAKE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2433,24,48,77,05,1166278,1940636,2016,06/22/2016 03:52:12 PM,41.992684975,-87.663730023,"(41.992684975, -87.663730023)",2016-06-16T03:24:00.000Z
10561708,HZ308492,015XX W 18TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1233,12,25,31,15,1166440,1891161,2016,06/22/2016 03:52:12 PM,41.856919294,-87.664553498,"(41.856919294, -87.664553498)",2016-06-16T03:29:00.000Z
10562254,HZ309332,020XX N CENTRAL PARK AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,2525,25,26,22,08B,1152052,1913194,2016,06/22/2016 03:52:12 PM,41.917675506,-87.716784566,"(41.917675506, -87.716784566)",2016-06-16T03:30:00.000Z
10562160,HZ309201,009XX W 115TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,2234,22,34,75,26,1172038,1828568,2016,06/22/2016 03:52:12 PM,41.685035122,-87.645842381,"(41.685035122, -87.645842381)",2016-06-16T03:30:00.000Z
